id,target_type,target_name,check_type,severity,status,details,evidence
174,table_or_view,public.audit_logs,webhook_replay_no_duplicate_effect,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
175,table_or_view,public.audit_logs,provider_reference_uniqueness,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
176,table_or_view,public.audit_logs,payment_state_machine_validity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
177,table_or_view,public.audit_logs,commission_calculation_consistency,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
178,table_or_view,public.audit_logs,payout_state_machine_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
179,table_or_view,public.audit_logs,invoice_delivery_pipeline,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
180,table_or_view,public.audit_logs,notification_insert_compatibility,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
181,table_or_view,public.audit_logs,realtime_channel_mapping,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
182,table_or_view,public.audit_logs,storage_acl_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
183,table_or_view,public.audit_logs,avatar_upload_constraints,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
184,table_or_view,public.audit_logs,google_avatar_sync,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
185,table_or_view,public.audit_logs,oauth_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
186,table_or_view,public.audit_logs,password_login_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
187,table_or_view,public.audit_logs,session_expiry_recovery,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
188,table_or_view,public.audit_logs,failed_fetch_error_surface,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
189,table_or_view,public.audit_logs,mobile_layout_data_endpoint_stability,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
190,table_or_view,public.audit_logs,csv_export_source_integrity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
191,table_or_view,public.audit_logs,search_query_performance_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
192,table_or_view,public.audit_logs,n_plus_one_query_risk,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
193,table_or_view,public.audit_logs,deadlock_risk_heuristic,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
194,table_or_view,public.audit_logs,race_condition_risk_heuristic,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
195,table_or_view,public.audit_logs,transaction_atomicity_required_paths,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
196,table_or_view,public.audit_logs,service_role_leak_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
197,table_or_view,public.audit_logs,anon_role_capability_boundary,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
198,table_or_view,public.audit_logs,admin_godmode_boundary,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
199,table_or_view,public.audit_logs,soft_delete_behavior_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
200,table_or_view,public.audit_logs,hard_delete_guardrails,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
201,table_or_view,public.audit_logs,topup_pending_to_success_transition,P0,PASS,initiate-topup created topup/invoice entry,"{""success"":true,""topup_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""invoice_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""reference"":""topup_f9b61f9d0d0d49d79c11ccb8f41daf2b"",""authorization_url"":""https://checkout.paystack.co"
202,table_or_view,public.audit_logs,invoice_pending_to_paid_transition,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
203,table_or_view,public.audit_logs,commission_post_payment_trigger,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
204,table_or_view,public.audit_logs,billing_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
205,table_or_view,public.audit_logs,notifications_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
206,table_or_view,public.audit_logs,data_persistence_after_refresh,P0,PASS,Synthetic inserted records remained queryable after re-fetch,invoice read-after-write probe
207,table_or_view,public.audit_logs,schema_cache_mismatch_scan,P0,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
208,table_or_view,public.audit_logs,compat_columns_fallback_scan,P1,PASS,profile-write function succeeded (schema compatibility OK),"{""success"":true,""profile"":{""id"":""3961d2b6-eb9e-44f4-a55f-918fd4ba6a84"",""first_name"":""Client"",""last_name"":""User"",""email"":""client@test.com"",""phone"":null,""role"":""client"",""created_at"":""2026-02-24T10:02:54.479159+00:00"",""upda"
209,table_or_view,public.audit_logs,legacy_table_compat_view_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
210,table_or_view,public.audit_logs,check_constraint_enforcement,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
211,table_or_view,public.audit_logs,enum_value_drift_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
212,table_or_view,public.audit_logs,project_assignment_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
213,table_or_view,public.audit_logs,milestone_release_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
214,table_or_view,public.audit_logs,financial_ledger_consistency,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
215,table_or_view,public.audit_logs,wallet_balance_reconciliation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
216,table_or_view,public.audit_logs,openapi_endpoint_contract,P2,PASS,GET status=200,/rest/v1/audit_logs?select=*
217,table_or_view,public.audit_logs,edge_function_auth_mode,P1,PASS,Edge functions probed: 11,OPTIONS probes
218,table_or_view,public.audit_logs,edge_function_cors_mode,P2,PASS,Edge functions probed: 11,OPTIONS probes
219,table_or_view,public.audit_logs,edge_function_error_shape,P2,PASS,Edge functions probed: 11,OPTIONS probes
220,table_or_view,public.audit_logs,email_provider_sendability,P1,PASS,No domain restriction detected in probe,send-invoice probe
221,table_or_view,public.audit_logs,email_provider_domain_verification_required,P2,PASS,No domain restriction detected in probe,send-invoice probe
222,table_or_view,public.audit_logs,paystack_init_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
223,table_or_view,public.audit_logs,paystack_webhook_payload_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
224,table_or_view,public.audit_logs,resend_payload_validity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
225,table_or_view,public.audit_logs,oauth_redirect_url_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
226,table_or_view,public.audit_logs,localhost_origin_alignment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
227,table_or_view,public.audit_logs,vercel_env_placeholder_compliance,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
228,table_or_view,public.audit_logs,demo_data_absence_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
229,table_or_view,public.audit_logs,seed_script_safety_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
230,table_or_view,public.audit_logs,sql_injection_surface_scan,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
231,table_or_view,public.audit_logs,xss_surface_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
232,table_or_view,public.audit_logs,csrf_relevance_assessment,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
233,table_or_view,public.audit_logs,rate_limit_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
234,table_or_view,public.audit_logs,abuse_protection_presence,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
235,table_or_view,public.audit_logs,log_noise_vs_signal_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
236,table_or_view,public.audit_logs,p0_error_log_absence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
237,table_or_view,public.audit_logs,table_growth_risk_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
238,table_or_view,public.audit_logs,retention_policy_defined,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
239,table_or_view,public.audit_logs,anomaly_detection_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
240,table_or_view,public.audit_logs,tenant_isolation_signal,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
241,table_or_view,public.audit_logs,cross_dashboard_data_join_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
242,table_or_view,public.audit_logs,message_thread_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
243,table_or_view,public.audit_logs,proposal_lifecycle_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
244,table_or_view,public.audit_logs,project_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
245,table_or_view,public.audit_logs,invoice_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
246,table_or_view,public.audit_logs,notification_read_unread_transition,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
247,table_or_view,public.audit_logs,avatar_url_validity_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
248,table_or_view,public.audit_logs,storage_signed_url_policy,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
249,table_or_view,public.avatar_presets,table_exists,P0,PASS,Found in inventory,db_inventory.tables_and_views
250,table_or_view,public.avatar_presets,column_contract,P0,PASS,7 columns detected,OpenAPI definitions
251,table_or_view,public.avatar_presets,primary_key_presence,P0,PASS,Primary key detected,OpenAPI column metadata
252,table_or_view,public.avatar_presets,foreign_key_integrity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
